Title,price,rating,image_url,Product_href
Lenovo IdeaPad Gaming Ryzen 5 Hexa Core 4600H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA ...,"??59,990",4.5,https://rukminim1.flixcart.com/image/312/312/kk2wl8w0/computer/f/k/b/na-gaming-laptop-lenovo-original-imafzgdkvx9guy8q.jpeg?q=70,/lenovo-ideapad-gaming-ryzen-5-hexa-core-4600h-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-60-hz-15-arh-05-laptop/p/itmd00081bb4ee24?pid=COMG3TZGXDZZADQA&lid=LSTCOMG3TZGXDZZADQAT3GCMZ&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_3_64&otracker=CLP_Filters&fm=organic&iid=en_8siSpk2v0kW4NFZOUIDimnaM10%2Bu9%2BqMl8HVi8U5f6pRGHbMO7DidUn4b78fNgVwEPPZfAqlLrTNrLYiymJOfQ%3D%3D&ppt=None&ppn=None&ssid=shmox48bqo0000001628536893145
Lenovo Ideapad Slim 5i Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/2 GB Graphics) 15 ...,"??70,990",3.8,https://rukminim1.flixcart.com/image/312/312/ko382a80/computer/7/m/h/na-thin-and-light-laptop-lenovo-original-imag2mjcwg3bubbz.jpeg?q=70,/lenovo-ideapad-slim-5i-core-i5-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-2-graphics-15-itl-05-thin-light-laptop/p/itmadd03e4842387?pid=COMG3TZG97PAEZPQ&lid=LSTCOMG3TZG97PAEZPQHVD3EC&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_3_65&otracker=CLP_Filters&fm=organic&iid=ca23dabd-7200-4603-aac8-b11e2b30e30f.COMG3TZG97PAEZPQ.SEARCH&ppt=None&ppn=None&ssid=shmox48bqo0000001628536893145
Lenovo ThinkPad Core i7 10th Gen - (16 GB/512 GB SSD/Windows 10 Pro) X13 Thin and Light Laptop,"??1,74,527",,https://rukminim1.flixcart.com/image/312/312/kplisnk0/computer/s/o/b/thinkpad-x13-thin-and-light-laptop-lenovo-original-imag3sy9rz4ffhhg.jpeg?q=70,/lenovo-thinkpad-core-i7-10th-gen-16-gb-512-gb-ssd-windows-10-pro-x13-thin-light-laptop/p/itm01a9c2a538ed5?pid=COMG2PZ3FHFK6XNQ&lid=LSTCOMG2PZ3FHFK6XNQOUN4HD&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_3_66&otracker=CLP_Filters&fm=organic&iid=ca23dabd-7200-4603-aac8-b11e2b30e30f.COMG2PZ3FHFK6XNQ.SEARCH&ppt=None&ppn=None&ssid=shmox48bqo0000001628536893145
Lenovo Ideapad 720S Core i7 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) 720S-13IKB Thin and Light Lapt...,"??86,000",,https://rukminim1.flixcart.com/image/312/312/jmkwya80/computer/b/y/h/lenovo-na-thin-and-light-laptop-original-imaf9gh6z9fhaufa.jpeg?q=70,/lenovo-ideapad-720s-core-i7-8th-gen-8-gb-512-gb-ssd-windows-10-home-720s-13ikb-thin-light-laptop/p/itmf7us7drrxe2em?pid=COMF7US7KEMVSBYH&lid=LSTCOMF7US7KEMVSBYHGFDTG0&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_3_67&otracker=CLP_Filters&fm=organic&iid=ca23dabd-7200-4603-aac8-b11e2b30e30f.COMF7US7KEMVSBYH.SEARCH&ppt=None&ppn=None&ssid=shmox48bqo0000001628536893145
Lenovo IdeaPad Flex 5 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14ITL05 Thin and Light Lapt...,"??54,990",4.4,https://rukminim1.flixcart.com/image/312/312/kll7bm80/computer/k/5/x/na-thin-and-light-laptop-lenovo-original-imagyz3cykx2awtc.jpeg?q=70,/lenovo-ideapad-flex-5-core-i3-11th-gen-8-gb-512-gb-ssd-windows-10-home-14itl05-thin-light-laptop/p/itm8a55b442af5aa?pid=COMGY8Y5X3TUEA3F&lid=LSTCOMGY8Y5X3TUEA3FIADZBG&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_3_68&otracker=CLP_Filters&fm=organic&iid=en_8siSpk2v0kW4NFZOUIDimnaM10%2Bu9%2BqMl8HVi8U5f6ooDeuIYd0EKps3F6J8l%2FL0koNjC9o4NNIniVmyKAgIqg%3D%3D&ppt=None&ppn=None&ssid=shmox48bqo0000001628536893145
Lenovo Ideapad Slim 3i Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) Ideapad Slim 3 Thin and Li...,"??60,990",,https://rukminim1.flixcart.com/image/312/312/krkyt8w0/computer/j/c/6/ideapad-slim-3i-thin-and-light-laptop-lenovo-original-imag5cg3ed4kyk9b.jpeg?q=70,/lenovo-ideapad-slim-3i-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-3-thin-light-laptop/p/itme6d6b3569c9e4?pid=COMG5CM5GX4PHVZF&lid=LSTCOMG5CM5GX4PHVZFRCXIIM&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_3_69&otracker=CLP_Filters&fm=organic&iid=ca23dabd-7200-4603-aac8-b11e2b30e30f.COMG5CM5GX4PHVZF.SEARCH&ppt=None&ppn=None&ssid=shmox48bqo0000001628536893145
Lenovo B50-70 Notebook (4th Gen Ci5/ 8GB/ 1TB/ Win8/ 2GB Graph) (59-427747),"??52,490",3.8,https://rukminim1.flixcart.com/image/312/312/computer/t/2/s/lenovo-b50-70-notebook-original-imadxweeqmwvmnwy.jpeg?q=70,/lenovo-b50-70-notebook-4th-gen-ci5-8gb-1tb-win8-2gb-graph-59-427747/p/itmf3s3fuz3hmbuc?pid=COMDXSVT4Z4RGEG9&lid=LSTCOMDXSVT4Z4RGEG9B82LBV&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_3_70&otracker=CLP_Filters&fm=organic&iid=ca23dabd-7200-4603-aac8-b11e2b30e30f.COMDXSVT4Z4RGEG9.SEARCH&ppt=None&ppn=None&ssid=shmox48bqo0000001628536893145
Lenovo ThinkPad E15 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) E15 Laptop,"??75,990",4.9,https://rukminim1.flixcart.com/image/312/312/kngd0nk0/computer/k/q/5/na-laptop-lenovo-original-imag24kvhrgqvjut.jpeg?q=70,/lenovo-thinkpad-e15-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-2-graphics-laptop/p/itm65669adccf587?pid=COMGF42GHFSYMKFK&lid=LSTCOMGF42GHFSYMKFK8RVEU6&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_3_71&otracker=CLP_Filters&fm=organic&iid=ca23dabd-7200-4603-aac8-b11e2b30e30f.COMGF42GHFSYMKFK.SEARCH&ppt=None&ppn=None&ssid=shmox48bqo0000001628536893145
lenovo Yoga 7 Core i7 11th Gen Intel EVO - (16 GB/512 GB SSD/Windows 10 Home) 14ITL5 2 in 1 Laptop,"??97,988",4.8,https://rukminim1.flixcart.com/image/312/312/kkimfm80/computer/q/g/o/na-2-in-1-laptop-lenovo-original-imafzua4zhhpyyz8.jpeg?q=70,/lenovo-yoga-7-core-i7-11th-gen-intel-evo-16-gb-512-gb-ssd-windows-10-home-14itl5-2-1-laptop/p/itm707ded706da81?pid=COMFXV7SFNVVRZEF&lid=LSTCOMFXV7SFNVVRZEFVYKSLS&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_3_72&otracker=CLP_Filters&fm=organic&iid=en_8siSpk2v0kW4NFZOUIDimnaM10%2Bu9%2BqMl8HVi8U5f6pJhGDPETA7%2FYxmLDWOGAzL%2B7Qr3jXlAk3uVdyDJA1ZTQ%3D%3D&ppt=None&ppn=None&ssid=shmox48bqo0000001628536893145
Lenovo Ideapad Flex 5 Ryzen 5 Quad Core 10110U 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) FLEX 5 Thi...,"??65,498",,https://rukminim1.flixcart.com/image/312/312/kdhphu80/computer/e/g/5/lenovo-ideapad-flex-5-thin-and-light-laptop-original-imafjpzgxhfexfgz.jpeg?q=70,/lenovo-ideapad-flex-5-ryzen-quad-core-10110u-10th-gen-8-gb-512-gb-ssd-windows-10-home-thin-light-laptop/p/itmc0994bc5de6de?pid=COMFUDY9ZWHYHEG5&lid=LSTCOMFUDY9ZWHYHEG5VIASY9&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_4_73&otracker=CLP_Filters&fm=organic&iid=dc4bc4c3-9dd7-4ddb-9b31-d43eef10de98.COMFUDY9ZWHYHEG5.SEARCH&ppt=None&ppn=None&ssid=xrv7dc3tjk0000001628536894356
Lenovo ThinkPad Core i5 10th Gen - (16 GB/512 GB SSD/Windows 10 Pro) X13 Thin and Light Laptop,"??1,47,000",,https://rukminim1.flixcart.com/image/312/312/kplisnk0/computer/s/o/b/thinkpad-x13-thin-and-light-laptop-lenovo-original-imag3sy9rz4ffhhg.jpeg?q=70,/lenovo-thinkpad-core-i5-10th-gen-16-gb-512-gb-ssd-windows-10-pro-x13-thin-light-laptop/p/itma0133712a539d?pid=COMG2PZ3BGGAVNDC&lid=LSTCOMG2PZ3BGGAVNDCKZY7LF&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_4_74&otracker=CLP_Filters&fm=organic&iid=dc4bc4c3-9dd7-4ddb-9b31-d43eef10de98.COMG2PZ3BGGAVNDC.SEARCH&ppt=None&ppn=None&ssid=xrv7dc3tjk0000001628536894356
Lenovo Core i5 11th Gen - (4 GB/512 GB SSD/Windows 10) 82H700J7IN Laptop,"??59,990",,https://rukminim1.flixcart.com/image/312/312/kqzj7gw0/computer/8/k/d/idea-pad-3-14itl6-laptop-lenovo-original-imag4vggnqzkbe99.jpeg?q=70,/lenovo-core-i5-11th-gen-4-gb-512-gb-ssd-windows-10-82h700j7in-laptop/p/itm27fcf3b0c0c73?pid=COMG4VGG5MPS7XJJ&lid=LSTCOMG4VGG5MPS7XJJRCV6TT&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_4_75&otracker=CLP_Filters&fm=organic&iid=dc4bc4c3-9dd7-4ddb-9b31-d43eef10de98.COMG4VGG5MPS7XJJ.SEARCH&ppt=None&ppn=None&ssid=xrv7dc3tjk0000001628536894356
Lenovo ThinkPad E14 Gen2 Ryzen 5 Hexa Core 4650U 5th Gen - (8 GB/256 GB SSD/Windows 10 Home) E14 Lapto...,"??53,990",4.3,https://rukminim1.flixcart.com/image/312/312/knqd3m80/computer/b/n/w/thinkpad-e14-laptop-lenovo-original-imag2chrjgzzggrv.jpeg?q=70,/lenovo-thinkpad-e14-gen2-ryzen-5-hexa-core-4650u-5th-gen-8-gb-256-gb-ssd-windows-10-home-laptop/p/itma57c02bad3347?pid=COMG28FUNHEKGFYT&lid=LSTCOMG28FUNHEKGFYTFU52TM&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_4_76&otracker=CLP_Filters&fm=organic&iid=en_uNyKRPUeBXaILTLzLAxAvfasssuestQEbk5PBsu7mRIiruHl3eezT%2FBwgj%2BxtgcwXT5Ov%2Bm5Q5C8EV7DNkv%2Bfw%3D%3D&ppt=None&ppn=None&ssid=xrv7dc3tjk0000001628536894356
Lenovo Core i9 10th Gen - (16 GB/1 TB SSD/Windows 10/8 GB Graphics/NVIDIA GeForce RTX 2080 super max-q...,"??2,62,998",,https://rukminim1.flixcart.com/image/312/312/kmax8y80/computer/l/6/j/legion-7i-gaming-laptop-lenovo-original-imagf8cbb5apup7t.jpeg?q=70,/lenovo-core-i9-10th-gen-16-gb-1-tb-ssd-windows-10-8-gb-graphics-nvidia-geforce-rtx-2080-super-max-q-81yu006hin-gaming-laptop/p/itm77649359419bb?pid=COMGF8HQFAZGHSND&lid=LSTCOMGF8HQFAZGHSNDFG3KA6&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_4_77&otracker=CLP_Filters&fm=organic&iid=dc4bc4c3-9dd7-4ddb-9b31-d43eef10de98.COMGF8HQFAZGHSND.SEARCH&ppt=None&ppn=None&ssid=xrv7dc3tjk0000001628536894356
Lenovo Core i5 7th Gen - (4 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) 520s Laptop,"??57,999",,https://rukminim1.flixcart.com/image/312/312/km9ht3k0/computer/b/y/0/ideapad-laptop-lenovo-original-imagf7k6nzg69t2s.jpeg?q=70,/lenovo-core-i5-7th-gen-4-gb-1-tb-hdd-windows-10-home-2-gb-graphics-520s-laptop/p/itmfb31606bef2ce?pid=COMGF7PZW2HVWY6N&lid=LSTCOMGF7PZW2HVWY6NGVGGNN&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_4_78&otracker=CLP_Filters&fm=organic&iid=dc4bc4c3-9dd7-4ddb-9b31-d43eef10de98.COMGF7PZW2HVWY6N.SEARCH&ppt=None&ppn=None&ssid=xrv7dc3tjk0000001628536894356
Lenovo Legion 7i Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce RTX 2...,"??2,34,990",,https://rukminim1.flixcart.com/image/312/312/kdyus280/computer/t/w/3/lenovo-na-gaming-laptop-original-imafuqwpncg3bzhx.jpeg?q=70,/lenovo-legion-7i-core-i7-10th-gen-16-gb-1-tb-ssd-windows-10-home-8-gb-graphics-nvidia-geforce-rtx-2080-super-max-q-15imhg05-gaming-laptop/p/itm23265f2e8bfe9?pid=COMFU7ANQZYJGA9N&lid=LSTCOMFU7ANQZYJGA9N1SLYFW&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_4_79&otracker=CLP_Filters&fm=organic&iid=dc4bc4c3-9dd7-4ddb-9b31-d43eef10de98.COMFU7ANQZYJGA9N.SEARCH&ppt=None&ppn=None&ssid=xrv7dc3tjk0000001628536894356
Lenovo Ideapad Gaming 3 Ryzen 5 Hexa Core 4600H - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics/NVIDIA ...,"??57,990",4.3,https://rukminim1.flixcart.com/image/312/312/kk2wl8w0/computer/f/k/b/na-gaming-laptop-lenovo-original-imafzgdkvx9guy8q.jpeg?q=70,/lenovo-ideapad-gaming-3-ryzen-5-hexa-core-4600h-8-gb-1-tb-hdd-windows-10-home-4-gb-graphics-nvidia-geforce-gtx-1650-60-hz-15arh05-laptop/p/itm64d83a7c01261?pid=COMG3HHRTM3YFGTU&lid=LSTCOMG3HHRTM3YFGTU3SQHHJ&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_4_80&otracker=CLP_Filters&fm=organic&iid=en_uNyKRPUeBXaILTLzLAxAvfasssuestQEbk5PBsu7mRL2Ikm0yQ83C8uY6uIGxVZWHWQ%2BYJTIMZ7IPN99YZTcww%3D%3D&ppt=None&ppn=None&ssid=xrv7dc3tjk0000001628536894356
Lenovo Ideapad Slim 5i Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/2 GB Graphics) ide...,"??69,990",4.4,https://rukminim1.flixcart.com/image/312/312/klfhk7k0/computer/w/u/x/na-thin-and-light-laptop-lenovo-original-imagyk4hedcydqx5.jpeg?q=70,/lenovo-ideapad-slim-5i-core-i5-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-2-graphics-5-15itl05db-thin-light-laptop/p/itmd9c606836d4e4?pid=COMFXV7SFZHFT5ZZ&lid=LSTCOMFXV7SFZHFT5ZZMFJQCH&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_4_81&otracker=CLP_Filters&fm=organic&iid=dc4bc4c3-9dd7-4ddb-9b31-d43eef10de98.COMFXV7SFZHFT5ZZ.SEARCH&ppt=None&ppn=None&ssid=xrv7dc3tjk0000001628536894356
Lenovo Ideapad Slim 3i Core i5 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) Ideapad Slim 3 Thin and Li...,"??57,990",,https://rukminim1.flixcart.com/image/312/312/krce64w0/computer/5/v/r/ideapad-slim-3i-thin-and-light-laptop-lenovo-original-imag55tcwgswpsty.jpeg?q=70,/lenovo-ideapad-slim-3i-core-i5-11th-gen-8-gb-256-gb-ssd-windows-10-home-3-thin-light-laptop/p/itm883868d161083?pid=COMG55TCSABSHKVN&lid=LSTCOMG55TCSABSHKVNWCGHGM&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_4_82&otracker=CLP_Filters&fm=organic&iid=dc4bc4c3-9dd7-4ddb-9b31-d43eef10de98.COMG55TCSABSHKVN.SEARCH&ppt=None&ppn=None&ssid=xrv7dc3tjk0000001628536894356
lenovo Yoga 7 Core i7 11th Gen Intel EVO - (16 GB/512 GB SSD/Windows 10 Home) 14ITL5 2 in 1 Laptop,"??97,988",4.8,https://rukminim1.flixcart.com/image/312/312/kkimfm80/computer/q/g/o/na-2-in-1-laptop-lenovo-original-imafzua4zhhpyyz8.jpeg?q=70,/lenovo-yoga-7-core-i7-11th-gen-intel-evo-16-gb-512-gb-ssd-windows-10-home-14itl5-2-1-laptop/p/itm707ded706da81?pid=COMFXV7SFNVVRZEF&lid=LSTCOMFXV7SFNVVRZEFVYKSLS&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_4_83&otracker=CLP_Filters&fm=organic&iid=dc4bc4c3-9dd7-4ddb-9b31-d43eef10de98.COMFXV7SFNVVRZEF.SEARCH&ppt=None&ppn=None&ssid=xrv7dc3tjk0000001628536894356
Lenovo Core i5 9th Gen - (8 GB/1 TB HDD/Windows 10 Home/3 GB Graphics/NVIDIA GeForce GTX 1050) L340-15...,"??49,990",4.1,https://rukminim1.flixcart.com/image/312/312/kn3i1zk0/computer/b/b/4/na-gaming-laptop-lenovo-original-imagfuzs7ydtn5ys.jpeg?q=70,/lenovo-core-i5-9th-gen-8-gb-1-tb-hdd-windows-10-home-3-gb-graphics-nvidia-geforce-gtx-1050-l340-15irh-gaming-laptop/p/itm3dccf41ac3879?pid=COMGFJQFY5ZPGUZV&lid=LSTCOMGFJQFY5ZPGUZVOVDFAP&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_4_84&otracker=CLP_Filters&fm=organic&iid=en_uNyKRPUeBXaILTLzLAxAvfasssuestQEbk5PBsu7mRIPNL6qZv4wldvKxhhhrQ8PX26XkketblaZqRmqCf79%2FA%3D%3D&ppt=None&ppn=None&ssid=xrv7dc3tjk0000001628536894356
Lenovo ThinkPad E15 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) E15 Laptop,"??73,990",4.3,https://rukminim1.flixcart.com/image/312/312/kngd0nk0/computer/k/q/5/na-laptop-lenovo-original-imag24kvhrgqvjut.jpeg?q=70,/lenovo-thinkpad-e15-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-laptop/p/itm0b7cc6a320930?pid=COMGF42G9RJGJYJH&lid=LSTCOMGF42G9RJGJYJHMIEW2B&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_4_85&otracker=CLP_Filters&fm=organic&iid=dc4bc4c3-9dd7-4ddb-9b31-d43eef10de98.COMGF42G9RJGJYJH.SEARCH&ppt=None&ppn=None&ssid=xrv7dc3tjk0000001628536894356
Lenovo Yoga Slim 7 Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) Yoga Slim 7 14ITL05a Thin and...,"??76,990",4.8,https://rukminim1.flixcart.com/image/312/312/kdyus280/computer/v/f/k/lenovo-na-thin-and-light-laptop-original-imafuqwpgzhytd5c.jpeg?q=70,/lenovo-yoga-slim-7-core-i5-11th-gen-16-gb-512-gb-ssd-windows-10-home-14itl05a-thin-light-laptop/p/itm188233516c51f?pid=COMG26R9CGGQVKFX&lid=LSTCOMG26R9CGGQVKFXSVIDST&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_4_86&otracker=CLP_Filters&fm=organic&iid=dc4bc4c3-9dd7-4ddb-9b31-d43eef10de98.COMG26R9CGGQVKFX.SEARCH&ppt=None&ppn=None&ssid=xrv7dc3tjk0000001628536894356
Lenovo Ideapad 330s Core i5 8th Gen - (4 GB/1 TB HDD/Windows 10 Home/4 GB Graphics) 330S-15IKB Thin an...,"??56,990",4,https://rukminim1.flixcart.com/image/312/312/jzu60sw0/computer/z/v/d/lenovo-na-thin-and-light-laptop-original-imafjrbd3k9fhh9a.jpeg?q=70,/lenovo-ideapad-330s-core-i5-8th-gen-4-gb-1-tb-hdd-windows-10-home-4-gb-graphics-330s-15ikb-thin-light-laptop/p/itmf6358xz7yx7wg?pid=COMF6358VZFAFZVD&lid=LSTCOMF6358VZFAFZVDEISTY7&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_4_87&otracker=CLP_Filters&fm=organic&iid=dc4bc4c3-9dd7-4ddb-9b31-d43eef10de98.COMF6358VZFAFZVD.SEARCH&ppt=None&ppn=None&ssid=xrv7dc3tjk0000001628536894356
lenovo Ideapad Slim 5i Core i5 11th Gen Intel EVO - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) 15ITL05...,"??63,989",4.4,https://rukminim1.flixcart.com/image/312/312/klfhk7k0/computer/w/u/x/na-thin-and-light-laptop-lenovo-original-imagyk4hedcydqx5.jpeg?q=70,/lenovo-ideapad-slim-5i-core-i5-11th-gen-intel-evo-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-15itl05-thin-light-laptop/p/itm2dc729feb915c?pid=COMFXV7SUSSZHGTW&lid=LSTCOMFXV7SUSSZHGTW4IAVV0&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_4_88&otracker=CLP_Filters&fm=organic&iid=en_uNyKRPUeBXaILTLzLAxAvfasssuestQEbk5PBsu7mRK0wmdTfSM%2BnBSqjCGFimPSgSXX6Tf0dYecJWWSS2J3kQ%3D%3D&ppt=None&ppn=None&ssid=xrv7dc3tjk0000001628536894356
Lenovo Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce GTX GTX 16...,"??79,988",,https://rukminim1.flixcart.com/image/312/312/kgfg2vk0/computer/5/m/e/lenovo-legion-5i-gaming-laptop-original-imafwzy9bhygkj6f.jpeg?q=70,/lenovo-core-i5-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-4-graphics-nvidia-geforce-gtx-1650-82au004kin-gaming-laptop/p/itmd78976c80fcf9?pid=COMFWNUAWGYG85ME&lid=LSTCOMFWNUAWGYG85MENK9V0C&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_4_89&otracker=CLP_Filters&fm=organic&iid=dc4bc4c3-9dd7-4ddb-9b31-d43eef10de98.COMFWNUAWGYG85ME.SEARCH&ppt=None&ppn=None&ssid=xrv7dc3tjk0000001628536894356
Lenovo Ideapad 330 Core i5 8th Gen - (8 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) 330-15IKB Laptop,"??46,990",4.2,https://rukminim1.flixcart.com/image/312/312/jms25jk0/computer/d/e/x/lenovo-na-laptop-original-imaf9hu7hyuktyaw.jpeg?q=70,/lenovo-ideapad-330-core-i5-8th-gen-8-gb-1-tb-hdd-windows-10-home-2-gb-graphics-330-15ikb-laptop/p/itmf8fdmhehekgq9?pid=COMF8FDMUGYGCDEX&lid=LSTCOMF8FDMUGYGCDEXATHBNX&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_4_90&otracker=CLP_Filters&fm=organic&iid=dc4bc4c3-9dd7-4ddb-9b31-d43eef10de98.COMF8FDMUGYGCDEX.SEARCH&ppt=None&ppn=None&ssid=xrv7dc3tjk0000001628536894356
Lenovo Core i3 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) 81WA00K1IN Laptop,"??44,790",,https://rukminim1.flixcart.com/image/312/312/krf91u80/computer/z/0/m/ideapad-slim-laptop-lenovo-original-imag57x3p7bw8y8b.jpeg?q=70,/lenovo-core-i3-10th-gen-8-gb-256-gb-ssd-windows-10-home-81wa00k1in-laptop/p/itm3837bca9ea617?pid=COMG57X3HRJ5C8KC&lid=LSTCOMG57X3HRJ5C8KCVBKISD&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_4_91&otracker=CLP_Filters&fm=organic&iid=dc4bc4c3-9dd7-4ddb-9b31-d43eef10de98.COMG57X3HRJ5C8KC.SEARCH&ppt=None&ppn=None&ssid=xrv7dc3tjk0000001628536894356
Lenovo IdeaPad Gaming Ryzen 5 Hexa Core 4600H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA ...,"??59,990",4.5,https://rukminim1.flixcart.com/image/312/312/kk2wl8w0/computer/f/k/b/na-gaming-laptop-lenovo-original-imafzgdkvx9guy8q.jpeg?q=70,/lenovo-ideapad-gaming-ryzen-5-hexa-core-4600h-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-60-hz-15-arh-05-laptop/p/itmd00081bb4ee24?pid=COMG3TZGXDZZADQA&lid=LSTCOMG3TZGXDZZADQAT3GCMZ&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_4_92&otracker=CLP_Filters&fm=organic&iid=en_uNyKRPUeBXaILTLzLAxAvfasssuestQEbk5PBsu7mRIgV2x5NAYhtaRXwrGvqntGEPPZfAqlLrTNrLYiymJOfQ%3D%3D&ppt=None&ppn=None&ssid=xrv7dc3tjk0000001628536894356
lenovo Yoga 9 Core i7 11th Gen Intel EVO - (16 GB/1 TB SSD/Windows 10 Home) 14ITL5 2 in 1 Laptop,"??1,71,998",,https://rukminim1.flixcart.com/image/312/312/klfhk7k0/computer/d/k/s/na-2-in-1-laptop-lenovo-original-imagyk4hrfg326hv.jpeg?q=70,/lenovo-yoga-9-core-i7-11th-gen-intel-evo-16-gb-1-tb-ssd-windows-10-home-14itl5-2-1-laptop/p/itmfd2d53ce2e01b?pid=COMFXV7SEYSGQ2FU&lid=LSTCOMFXV7SEYSGQ2FUG07JM5&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_4_93&otracker=CLP_Filters&fm=organic&iid=dc4bc4c3-9dd7-4ddb-9b31-d43eef10de98.COMFXV7SEYSGQ2FU.SEARCH&ppt=None&ppn=None&ssid=xrv7dc3tjk0000001628536894356
Lenovo Ideapad Flex 5 Core i3 10th Gen - (4 GB/256 GB SSD/Windows 10 Home) 14IIL05 2 in 1 Laptop,"??49,990",4.4,https://rukminim1.flixcart.com/image/312/312/kf5pzm80/computer/k/j/x/lenovo-original-imafvzj5jpys6zrt.jpeg?q=70,/lenovo-ideapad-flex-5-core-i3-10th-gen-4-gb-256-gb-ssd-windows-10-home-14iil05-2-1-laptop/p/itmd07fbd631d8af?pid=COMFVECHWGFMXHFZ&lid=LSTCOMFVECHWGFMXHFZVSEDBH&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_4_94&otracker=CLP_Filters&fm=organic&iid=dc4bc4c3-9dd7-4ddb-9b31-d43eef10de98.COMFVECHWGFMXHFZ.SEARCH&ppt=None&ppn=None&ssid=xrv7dc3tjk0000001628536894356
Lenovo APU Dual Core A9 A99425 - (4 GB/1 TB HDD/DOS) E41-45 Notebook,"??26,000",,https://rukminim1.flixcart.com/image/312/312/kqjtd3k0/computer/i/s/f/na-gaming-laptop-lenovo-original-imag4jpd8dhhbxs6.jpeg?q=70,/lenovo-apu-dual-core-a9-a99425-4-gb-1-tb-hdd-dos-e41-45-notebook/p/itm2ef41e685de3b?pid=COMG4J4JBR9VSTFZ&lid=LSTCOMG4J4JBR9VSTFZLVMJDV&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_4_95&otracker=CLP_Filters&fm=organic&iid=dc4bc4c3-9dd7-4ddb-9b31-d43eef10de98.COMG4J4JBR9VSTFZ.SEARCH&ppt=None&ppn=None&ssid=xrv7dc3tjk0000001628536894356
