Title,Online_price,MRP_price,image_url,Product_href
"Lenovo IdeaPad Gaming 3 AMD Ryzen 5 4600H 15.6"" (39.63cm) FHD IPS Gaming Laptop (8GB/512GB SSD/Windows 10/NVIDIA GTX 1650 4GB/120Hz Refresh Display/Onyx Black/2.2Kg), 82EY00UAIN","60,993","₹64,330₹64,330",https://m.media-amazon.com/images/I/61TlKHyOHLL._AC_UL320_.jpg,/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_browse_computers_sr_pg8_1?ie=UTF8&adId=A07595662RED1O4H9VU2&url=%2FLenovo-IdeaPad-39-63cm-Windows-82EY00UAIN%2Fdp%2FB095KQ1G3X%2Fref%3Dsr_1_171_sspa%3Fdchild%3D1%26qid%3D1628622565%26s%3Dcomputers%26sr%3D1-171-spons%26psc%3D1&qualifier=1628622565&id=672940674453305&widgetName=sp_atf_browse
"(Renewed) Lenovo Legion 5i 10th Gen Intel Core i7 15.6 inch Full HD Gaming Laptop (16GB/1TB HDD + 256GB SSD/Windows 10/120 Hz/NVIDIA GTX 1650Ti 4GB GDDR6 Graphics/Phantom Black/2.3Kg), 82AU00B9IN","1,07,990","₹1,38,990₹1,38,990",https://m.media-amazon.com/images/I/61FDwjdy-OL._AC_UL320_.jpg,/Renewed-Lenovo-Windows-Graphics-82AU00B9IN/dp/B08L1QGV1N/ref=sr_1_172?dchild=1&qid=1628622565&s=computers&sr=1-172
"(Renewed) Lenovo T430 14-inch Laptop (Core i7/ 8GB RAM(Upgradable to 16)/512GB SSD/Windows 10 Pro/MS Office 2019, Intel Integrated Graphics, PAN INDIA WARRANTY) Black","46,999","₹80,000₹80,000",https://m.media-amazon.com/images/I/61lDNohfRnL._AC_UL320_.jpg,/Lenovo-Upgradable-Integrated-Graphics-WARRANTY/dp/B092Z88D2F/ref=sr_1_173?dchild=1&qid=1628622565&s=computers&sr=1-173
"Lenovo IdeaPad Slim 5 AMD Ryzen 5 5500U 15.6"" (39.63cm) FHD IPS Thin & Light Laptop (8GB/512GB SSD/Windows 10/MS Office/Backlit Keyboard/Fingerprint Reader/Graphite Grey/1.66Kg), 82LN00GTIN","57,990","₹82,490₹82,490",https://m.media-amazon.com/images/I/71jP9Frsr6L._AC_UL320_.jpg,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_browse_computers_sr_pg8_1?ie=UTF8&adId=A07022566JL3I54L63Y8&url=%2FLenovo-Keyboard-Fingerprint-Graphite-82LN00GTIN%2Fdp%2FB098FK9KQ2%2Fref%3Dsr_1_174_sspa%3Fdchild%3D1%26qid%3D1628622565%26s%3Dcomputers%26sr%3D1-174-spons%26psc%3D1&qualifier=1628622565&id=672940674453305&widgetName=sp_mtf_browse
"Lenovo Yoga 6 AMD Ryzen 7 4700U 13.3"" (33.78 cms) Full HD IPS 2-in-1 Touchscreen Laptop (16GB/512GB SSD/Windows 10/MS Office 2019/Fingerprint Reader/Abyss Blue/Fabric Surface/1.32Kg), 82FN004QIN","89,900","₹99,990₹99,990",https://m.media-amazon.com/images/I/61jBhFd7JoL._AC_UL320_.jpg,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_browse_computers_sr_pg8_1?ie=UTF8&adId=A0506843Y547R0PRW0YN&url=%2FLenovo-Touchscreen-Windows-Fingerprint-82FN004QIN%2Fdp%2FB08Y96J1ZJ%2Fref%3Dsr_1_175_sspa%3Fdchild%3D1%26qid%3D1628622565%26s%3Dcomputers%26sr%3D1-175-spons%26psc%3D1&qualifier=1628622565&id=672940674453305&widgetName=sp_mtf_browse
"Lenovo IdeaPad Slim 5 11th Gen Intel Core i5 15.6"" (39.63cm) FHD IPS Thin & Light Laptop (8GB/1TB+256GB SSD/Windows 10/MS Office/Backlit Keyboard/Fingerprint Reader/Graphite Grey/1.66Kg), 82FG010BIN","62,088","₹85,290₹85,290",https://m.media-amazon.com/images/I/61WNxdAeAoL._AC_UL320_.jpg,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_browse_computers_sr_pg8_1?ie=UTF8&adId=A05457562ZS17ZQ6FAQ89&url=%2FLenovo-Keyboard-Fingerprint-Graphite-82FG010BIN%2Fdp%2FB096SHMYJJ%2Fref%3Dsr_1_176_sspa%3Fdchild%3D1%26qid%3D1628622565%26s%3Dcomputers%26sr%3D1-176-spons%26psc%3D1&qualifier=1628622565&id=672940674453305&widgetName=sp_mtf_browse
"(Renewed) Lenovo Core i5 14.1-Inch (35.81 cms) HD (1366 X 768) Pixels Laptop (4 GB/1 TB/Windows 10 Pro/Intel/Grey/2 kg), T440-i5-4-128-1TB","35,729","₹80,000₹80,000",https://m.media-amazon.com/images/I/41xx-Vx9vhL._AC_UL320_.jpg,/Renewed-Lenovo-Thinkpad-Hybrid-Laptop/dp/B08MLN5VFM/ref=sr_1_177?dchild=1&qid=1628622565&s=computers&sr=1-177
"2020 Lenovo ThinkPad E15 15.6"" FHD Full HD (1920x1080) Business Laptop (Intel 10th Quad Core i5-10210U, 16GB DDR4 RAM, 512GB PCIe SSD) Type-C, HDMI, Windows 10 Pro + IST Computers HDMI Cable","98,000","₹1,35,990₹1,35,990",https://m.media-amazon.com/images/I/7151ANXT6kL._AC_UL320_.jpg,/Lenovo-ThinkPad-E15-1920x1080-i5-10210U/dp/B08726QFRM/ref=sr_1_178?dchild=1&qid=1628622565&s=computers&sr=1-178
"Lenovo IdeaPad Slim 3 2021 11th Gen Intel Core i5 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/256GB SSD/Windows 10/MS Office/Backlit Keyboard/2 Year Warranty/Arctic Grey/1.65Kg), 82H80156IN","56,990","₹75,390₹75,390",https://m.media-amazon.com/images/I/61q6x-ll5FL._AC_UL320_.jpg,/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_browse_computers_sr_pg8_1?ie=UTF8&adId=A03949342H8PZFR3LW7WD&url=%2FLenovo-IdeaPad-Keyboard-Warranty-82H80156IN%2Fdp%2FB09BCSPX7X%2Fref%3Dsr_1_179_sspa%3Fdchild%3D1%26qid%3D1628622565%26s%3Dcomputers%26sr%3D1-179-spons%26psc%3D1&qualifier=1628622565&id=672940674453305&widgetName=sp_btf_browse
"Lenovo IdeaPad Slim 3 2021 Intel Core i5 11th Gen 14"" (35.56cm) FHD IPS Thin & Light Laptop (8GB/512GB SSD/Windows 10/MS Office/Backlit/Fingerprint Reader/2 Yr Warranty/Arctic Grey/1.41kg), 82H700KTIN","58,990","₹74,390₹74,390",https://m.media-amazon.com/images/I/61XJ6xrICAL._AC_UL320_.jpg,
"Lenovo Legion 5 10th Gen Intel Core i5-10300H 15.6"" (39.63cm) FHD IPS Gaming Laptop (8GB/512GB SSD/Windows 10/NVIDIA GTX 1650 4GB/120Hz Refresh Display/Phantom Black/2.3Kg), 82AU00PMIN","68,490","₹93,690₹93,690",https://m.media-amazon.com/images/I/61p3lA4N3uL._AC_UL320_.jpg,/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_browse_computers_sr_pg8_1?ie=UTF8&adId=A02815761NWVQB0HCW4YJ&url=%2FLenovo-i5-10300H-39-63cm-Windows-82AU00PMIN%2Fdp%2FB097TYRFJJ%2Fref%3Dsr_1_181_sspa%3Fdchild%3D1%26qid%3D1628622565%26s%3Dcomputers%26sr%3D1-181-spons%26psc%3D1&qualifier=1628622565&id=672940674453305&widgetName=sp_btf_browse
,,,,
,,,,
