product_name,product_price1,product_price2,image_url,product_href
"Lenovo ThinkBook 15 G2 20VE00FJGE 15""FHD i5-1135G7 16GB/512GB SSD Win10 Pro  ","946,98",,https://m.media-amazon.com/images/I/51e9e12zYtL._AC_UL320_.jpg,/Lenovo-ThinkBook-20VE00FJGE-i5-1135G7-512GB/dp/B0987PQJX7/ref=sr_1_295?dchild=1&qid=1629175622&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-295
"Lenovo ThinkPad T14 G2 14""UHD i7-1165G7 16GB/512GB SSD LTE MX450 Win10 Pro  ","2.105,52",,https://m.media-amazon.com/images/I/514RSzshAeS._AC_UL320_.jpg,/Lenovo-ThinkPad-i7-1165G7-512GB-MX450/dp/B0987PQFQX/ref=sr_1_296?dchild=1&qid=1629175622&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-296
Lenovo ThinkPad T14s Gen 2 20WM - Core i7 1165G7 / 2.8 GHz - Win 10 Pro 64-Bit - 16 GB RAM - 1 TB SS  ,"2.099,31",,https://m.media-amazon.com/images/I/51yS9lqhMpS._AC_UL320_.jpg,/Lenovo-ThinkPad-T14s-Gen-20WM/dp/B0987PL79K/ref=sr_1_297?dchild=1&qid=1629175622&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-297
"Lenovo ThinkBook 13s G3 20YA0007GE 13""FHD R5-5600U 16GB/512GB SSD Win10 Pro  ","884,35",,https://m.media-amazon.com/images/I/615NtdC38gS._AC_UL320_.jpg,/Lenovo-ThinkBook-20YA0007GE-R5-5600U-512GB-grau/dp/B0987P8BP2/ref=sr_1_298?dchild=1&qid=1629175622&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-298
"Lenovo ThinkPad L15 G2 20X3005RGE 15""FHD i5-1135G7 16GB/512GB SSD LTE Win10 Pro  ","1.169,70",,https://m.media-amazon.com/images/I/61fwJs0yBBL._AC_UL320_.jpg,/Lenovo-ThinkPad-20X3005RGE-i5-1135G7-512GB/dp/B0987NXFHP/ref=sr_1_299?dchild=1&qid=1629175622&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-299
"Lenovo ThinkPad X1 3. Generation (13 Zoll) Tablet PC Core i5 (8250U) 1,6 GHz 8 GB 256 GB SSD WLAN WWAN BT Webcam Windows 10 Pro 64 Bit (Intel UHD Graphics 620) (generalüberholt)  ",,,https://m.media-amazon.com/images/I/31++Kph7L2S._AC_UL320_.jpg,/Lenovo-ThinkPad-Generation-Graphics-general%C3%BCberholt/dp/B097VJZ2G5/ref=sr_1_300?dchild=1&qid=1629175622&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-300
"Lenovo TP P53s i7-8565U 15,6p, 16 GB, 1 TB (generalüberholt)  ",,,https://m.media-amazon.com/images/I/41u0Buy9abS._AC_UL320_.jpg,/Lenovo-TP-P53s-i7-8565U-general%C3%BCberholt/dp/B097TXGJHD/ref=sr_1_301?dchild=1&qid=1629175622&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-301
Lenovo ThinkPad T15g G115.6 Core i7-10750H 16GB RAM 512GB SSD GeForce RTX 2070 Win10Pro - 20UR0008GE  ,"2.366,45",,https://m.media-amazon.com/images/I/61TQ+qk98bL._AC_UL320_.jpg,/Lenovo-ThinkPad-i7-10750H-GeForce-Win10Pro/dp/B097QPNWY5/ref=sr_1_302?dchild=1&qid=1629175622&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-302
"Lenovo IdeaPad 1 14IGL05 35,6 cm (14 Zoll) Notebook 1366 x 768 Pixel Intel® Celeron® N 4 GB DDR4-SDRAM 64 GB eMMC Wi-Fi 5 (802.11ac) Windows 10 Home S grau  ",,,https://m.media-amazon.com/images/I/41eu4Oy07xS._AC_UL320_.jpg,/Lenovo-IdeaPad-14IGL05-Notebook-DDR4-SDRAM/dp/B0979HFX3P/ref=sr_1_303?dchild=1&qid=1629175622&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-303
Lenovo ThinkPad X1 Carbon Gen 9 20XW - Ultrabook - Core i7 1165G7 / 2.8 GHz - Evo - Win 10 Pro 64-Bi  ,"2.411,49",,https://m.media-amazon.com/images/I/61vkZCOdsIS._AC_UL320_.jpg,/Lenovo-ThinkPad-Carbon-Gen-20XW/dp/B096WJ3ZC9/ref=sr_1_304?dchild=1&qid=1629175622&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-304
"Lenovo ThinkPad X1 Nano Intel Core i5-1130G7 Notebook 33,02cm (13.0"") 16GB RAM, 512 GB SSD, Full HD, Win 10 Pro, 5G LTE  ","1.712,16",,https://m.media-amazon.com/images/I/51aSlQWrtWL._AC_UL320_.jpg,/Lenovo-ThinkPad-Intel-i5-1130G7-Notebook/dp/B096W4QCTV/ref=sr_1_305?dchild=1&qid=1629175622&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-305
Lenovo TP T14S G2 I5-1135G7 16GB  ,"1.980,00",,https://m.media-amazon.com/images/I/51yS9lqhMpS._AC_UL320_.jpg,/Lenovo-TP-T14S-I5-1135G7-16GB/dp/B096W3VWNH/ref=sr_1_306?dchild=1&qid=1629175622&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-306
Lenovo V15 G2 ITL 82KB - Core i3 1115G4 / 3 GHz - Win 10 Pro 64-Bit - 8 GB RAM - 256 GB SSD NVMe - 3  ,"699,60",,https://m.media-amazon.com/images/I/51UdunZimoL._AC_UL320_.jpg,/Lenovo-V15-G2-ITL-82KB/dp/B096W33V4T/ref=sr_1_307?dchild=1&qid=1629175622&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-307
Lenovo TP X13 YOGA G2 I5-1135G7 8GB  ,"1.604,54",,https://m.media-amazon.com/images/I/41AUWr3FtvL._AC_UL320_.jpg,/Lenovo-X13-YOGA-I5-1135G7-8GB/dp/B096W31LNQ/ref=sr_1_308?dchild=1&qid=1629175622&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-308
Lenovo ThinkPad X1 Carbon Gen 9 20XW - Ultrabook - Core i5 1135G7 / 2.4 GHz - Evo - Win 10 Pro 64-Bi  ,,,https://m.media-amazon.com/images/I/51IN7GUSVoS._AC_UL320_.jpg,/Lenovo-ThinkPad-Carbon-Gen-20XW/dp/B096W2QF8R/ref=sr_1_309?dchild=1&qid=1629175622&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-309
"Lenovo ThinkPad X1 carbon G9 Evo 14""UHD+ i7-1165G7 16GB/1TB LTE Win10 Pro  ","2.484,57",,https://m.media-amazon.com/images/I/61vkZCOdsIS._AC_UL320_.jpg,/Lenovo-ThinkPad-carbon-i7-1165G7-Win10/dp/B096W2PJP6/ref=sr_1_310?dchild=1&qid=1629175622&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-310
Lenovo TP X13 G2 I7-1165G7 16GB GREY  ,"1.861,01",,https://m.media-amazon.com/images/I/51WMETaZPoL._AC_UL320_.jpg,/Lenovo-X13-I7-1165G7-16GB-GREY/dp/B096W2JW11/ref=sr_1_311?dchild=1&qid=1629175622&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-311
Lenovo TP X13 G2 I5-1135G7 16GB GREY  ,"1.730,71",,https://m.media-amazon.com/images/I/51WMETaZPoL._AC_UL320_.jpg,/Lenovo-X13-I5-1135G7-16GB-GREY/dp/B096W28KPQ/ref=sr_1_312?dchild=1&qid=1629175622&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-312
Lenovo V15 G2 ITL 82KB - Core i5 1135G7 / 2.4 GHz - Win 10 Pro 64-Bit - 8 GB RAM - 512 GB SSD NVMe -  ,"823,30",,https://m.media-amazon.com/images/I/51UdunZimoL._AC_UL320_.jpg,/Lenovo-V15-G2-ITL-82KB/dp/B096W24T1R/ref=sr_1_313?dchild=1&qid=1629175623&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-313
Lenovo TP T15 G2 I5-1135G7 8GB  ,"1.541,80",,https://m.media-amazon.com/images/I/51XoKDF874S._AC_UL320_.jpg,/Lenovo-TP-T15-I5-1135G7-8GB/dp/B096W19QZJ/ref=sr_1_314?dchild=1&qid=1629175623&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-314
Lenovo TP T14S G2 I5-1135G7 8GB  ,"1.755,08",,https://m.media-amazon.com/images/I/51DJpXuYozS._AC_UL320_.jpg,/Lenovo-TP-T14S-I5-1135G7-8GB/dp/B096W15STG/ref=sr_1_315?dchild=1&qid=1629175623&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-315
Lenovo TP X1 YOGA G6 I7-1165G7 16GB  ,,,https://m.media-amazon.com/images/I/61PvWdxXA9S._AC_UL320_.jpg,/Lenovo-TP-YOGA-I7-1165G7-16GB/dp/B096VZN79J/ref=sr_1_316?dchild=1&qid=1629175623&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-316
"Lenovo ThinkPad X1 Yoga G6 Intel Core i7-1165G7 Notebook 35,56cm (14"") 16GB RAM, 1TB SSD, UHD+ HDR, Win 10 Pro  ","2.658,18",,https://m.media-amazon.com/images/I/61PvWdxXA9S._AC_UL320_.jpg,/Lenovo-ThinkPad-Intel-i7-1165G7-Notebook/dp/B096VZMKN6/ref=sr_1_317?dchild=1&qid=1629175623&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-317
"Lenovo ThinkPad L14 G2 14""FHD i5-1135G7 8GB/256GB SSD LTE Win10 Pro  ","1.103,12",,https://m.media-amazon.com/images/I/51mJ1vb26SS._AC_UL320_.jpg,/Lenovo-ThinkPad-i5-1135G7-256GB-Win10/dp/B096VZHCTJ/ref=sr_1_318?dchild=1&qid=1629175623&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-318
Lenovo THINKBOOK 16P R7-5800H 16GB  ,"1.565,90",,https://m.media-amazon.com/images/I/51q1h5UH5lS._AC_UL320_.jpg,/Lenovo-THINKBOOK-16P-R7-5800H-16GB/dp/B096VYPJX9/ref=sr_1_319?dchild=1&qid=1629175623&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-319
"Lenovo ThinkPad L14 G2 20X1004MGE 14""FHD i5-1135G7 16GB/512GB SSD LTE Win10 Pro  ","1.174,43",,https://m.media-amazon.com/images/I/51Ozq13cQAL._AC_UL320_.jpg,/Lenovo-ThinkPad-20X1004MGE-i5-1135G7-512GB/dp/B096VYFHGM/ref=sr_1_320?dchild=1&qid=1629175623&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-320
"Lenovo ThinkPad X1 Carbon G9, 14"" FHD+, Core i7-1165G7, 16GB RAM, 512GB SSD, Win10 Pro  ","2.062,15",,https://m.media-amazon.com/images/I/61vkZCOdsIS._AC_UL320_.jpg,/Lenovo-ThinkPad-Carbon-i7-1165G7-512GB/dp/B096VY8QX8/ref=sr_1_321?dchild=1&qid=1629175623&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-321
"Lenovo Yoga C940-15IRH 15.6"" Notebook i7-9750H 2.60GHz, 16GB RAM, 512GB SSD, nVidia GeForce GTX 1650 4GB, Full HD, Windows 10 Home, Tastatur QWERTZ Deutsch, Grau  ",,,https://m.media-amazon.com/images/I/41T8W+pL6EL._AC_UL320_.jpg,/Lenovo-C940-15IRH-Notebook-i7-9750H-Tastatur/dp/B0957QZYTK/ref=sr_1_322?dchild=1&qid=1629175623&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-322
"Lenovo Yoga Slim 7 15ITL05 15.6"" Intel i7-1165G7 2.8GHz (4.7Ghz Turbo), Windows 10 Home, 16GB RAM, 1TB SSD, Tastatur QWERTZ, Grau  ",,,https://m.media-amazon.com/images/I/31RPEc3NEiS._AC_UL320_.jpg,/Lenovo-Slim-15ITL05-i7-1165G7-Tastatur/dp/B09579FN73/ref=sr_1_323?dchild=1&qid=1629175623&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-323
"Lenovo IdeaPad 5i Pro 16"" Laptop, 16.0"" QHD (2560 x 1600) Display, Intel Core i5-11300H Processor, 16GB DDR4 RAM, 512GB M.2 SSD Storage, NVIDIA GeForce MX450, Windows 10 Pro, 82L9000KUS, Storm Grey  ","967,87",,https://m.media-amazon.com/images/I/718vTOENZ+L._AC_UL320_.jpg,/Lenovo-IdeaPad-i5-11300H-Processor-82L9000KUS/dp/B09414MR62/ref=sr_1_324?dchild=1&qid=1629175623&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-324
"Lenovo Yoga Slim 7 35,6 cm (14 Zoll, 1920x1080, Full HD, WideView, entspiegelt) EVO Slim Notebook (Intel Core i5-1135G7, 8GB RAM, 512GB SSD, Intel Iris Xe Grafik, Windows 10 Home) grau  ","899,00",,https://m.media-amazon.com/images/I/71M6W5H2hXL._AC_UL320_.jpg,/Lenovo-1920x1080-WideView-entspiegelt-i5-1135G7/dp/B092MK1ZDW/ref=sr_1_325?dchild=1&qid=1629175623&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-325
Lenovo TP P14S G2 I7-1185G7VPRO 16GB  ,"1.847,30",,https://m.media-amazon.com/images/I/510If4mQW-S._AC_UL320_.jpg,/Lenovo-TP-P14S-I7-1185G7VPRO-16GB/dp/B092KRSJ9W/ref=sr_1_326?dchild=1&qid=1629175623&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-326
Lenovo V15 Gen 2 ALC - 82KD0008SP  ,,,https://m.media-amazon.com/images/I/51H+Qb1WgBS._AC_UL320_.jpg,/Lenovo-V15-Gen-ALC-82KD0008SP/dp/B092JN18NG/ref=sr_1_327?dchild=1&qid=1629175623&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-327
Lenovo TP P14S G2 I7-1165G7 16GB  ,"1.821,16",,https://m.media-amazon.com/images/I/510If4mQW-S._AC_UL320_.jpg,/Lenovo-TP-P14S-I7-1165G7-16GB/dp/B092BHHZXC/ref=sr_1_328?dchild=1&qid=1629175623&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-328
Lenovo TP P14S G2 I7-1165G7 16GB  ,"1.626,90",,https://m.media-amazon.com/images/I/510If4mQW-S._AC_UL320_.jpg,/Lenovo-TP-P14S-I7-1165G7-16GB/dp/B092BCFKZM/ref=sr_1_329?dchild=1&qid=1629175623&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-329
"Lenovo IdeaPad Duet 3 10IGL 2in1 10""FHD N5030 8GB/128GB Win10 Pro  ","508,81",,https://m.media-amazon.com/images/I/51daPZIa8lS._AC_UL320_.jpg,/Lenovo-IdeaPad-10IGL-N5030-128GB/dp/B0924Y32JN/ref=sr_1_330?dchild=1&qid=1629175623&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-330
Lenovo V15 G2 ITL 82KB - Core i5 1135G7 / 2.4 GHz - Win 10 Home 64-Bit - 8 GB RAM - 256 GB SSD NVMe  ,"721,15",,https://m.media-amazon.com/images/I/51UdunZimoL._AC_UL320_.jpg,/Lenovo-V15-G2-ITL-82KB/dp/B09235G29V/ref=sr_1_331?dchild=1&qid=1629175623&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-331
"Lenovo V17-IIL Iron Grey - 17,3"" FHD, i3-1005G1, 8GB, 512GB SSD, ohne Windows  ","613,06",,https://m.media-amazon.com/images/I/511680XfnmL._AC_UL320_.jpg,/Lenovo-V17-IIL-Iron-Grey-i3-1005G1/dp/B091MTQ8S3/ref=sr_1_332?dchild=1&qid=1629175623&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-332
"Lenovo IdeaPad 3 39,6 cm (15,6 Zoll) HD (1366 x 768) Touchscreen Laptop, Intel Core i5-10210U, 1,6 GHz, 8 GB RAM, 512 GB SSD, Windows 10 Home, Abyss Blue  ","643,64",,https://m.media-amazon.com/images/I/71QLVOeWtzS._AC_UL320_.jpg,/Lenovo-IdeaPad-Touchscreen-i5-10210U-Windows/dp/B091KHLNWY/ref=sr_1_333?dchild=1&qid=1629175623&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-333
"Lenovo IdeaPad 3 14"" Laptop, 14.0"" FHD (1920 x 1080) Display, Intel Core i3-1005G1 Processor, 4GB DDR4 RAM, 128GB M.2 SSD Storage, Integrated Graphics, Windows 10 S, 81WD010QUS, Platinum Grey  ","414,96",,https://m.media-amazon.com/images/I/81CVGNH5rcL._AC_UL320_.jpg,/Lenovo-i3-1005G1-Processor-Integrated-81WD010QUS/dp/B0913FWL3J/ref=sr_1_334?dchild=1&qid=1629175623&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-334
"Lenovo IdeaPad 3 17,3 Zoll Laptop, 17,3 Zoll HD+ (1600 x 900) Display, AMD Ryzen 5 5500U Prozessor, 8GB DDR4 RAM, 512GB M.2 SSD Speicher, AMD Radeon 7 Graphics, Windows 10 Home, 82KV003MUS, abyss Blue  ","627,62",,https://m.media-amazon.com/images/I/71pB-k6N2rL._AC_UL320_.jpg,/Lenovo-Prozessor-Speicher-Graphics-82KV003MUS/dp/B0913F4DL7/ref=sr_1_335?dchild=1&qid=1629175623&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-335
"Lenovo IdeaPad Flex 5 Convertible Notebook, 35,6 cm (14 Zoll) Full HD IPS Touch, Prozessor AMD Ryzen 3 5300U, 256 GB SSD, 8 GB RAM, Lenovo Digital Pen, Windows 10 Home im S-Modus, Graphite Grey  ","922,45",,https://m.media-amazon.com/images/I/718uGQBPfKL._AC_UL320_.jpg,/Lenovo-Convertible-Notebook-Prozessor-Graphite/dp/B09131XJXG/ref=sr_1_336?dchild=1&qid=1629175623&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-336
Lenovo ThinkCentre M75s Gen 2 SFF Ryzen 5 PRO 3350G 8GB RAM 256GB SSD Win10Pro - 11JB002DGE raven-black  ,"595,02",,https://m.media-amazon.com/images/I/51YQRDws5EL._AC_UL320_.jpg,/Lenovo-ThinkCentre-Ryzen-3350G-Win10Pro/dp/B08ZXKSGRQ/ref=sr_1_337?dchild=1&qid=1629175624&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-337
"Lenovo Thinkbook 15 G2 20VE0006IX Display 15,6 Zoll Full HD, Intel I5 11th , 4 Core bis 4,2 GHz, DDR4 16GB RAM, 512GB SSD, Windows 10 Professional  ",,,https://m.media-amazon.com/images/I/61IWOP+30CL._AC_UL320_.jpg,/Lenovo-Thinkbook-20VE0006IX-Display-Professional/dp/B08ZNTRCT3/ref=sr_1_338?dchild=1&qid=1629175624&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-338
"Lenovo V15 G2 ITL Laptop 15,6 Zoll FullHD (Intel Core i3-1115G4, 8 GB RAM, 256 GB SSD, Intel UHD Graphics, Windows 10 Pro), Schwarz - Spanische QWERTY-Tastatur  ","748,49",,https://m.media-amazon.com/images/I/51X4F+G1JPS._AC_UL320_.jpg,/Lenovo-i3-1115G4-Graphics-Windows-Schwarz/dp/B08YZ512F3/ref=sr_1_339?dchild=1&qid=1629175624&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-339
"PORTATIL LENOVO THINKBOOK 15-G2 ITL I3-1115G4 8GB 256GBSSD 15,6' FHD W10P  ",,,https://m.media-amazon.com/images/I/51Z11ZNUofS._AC_UL320_.jpg,/PORTATIL-LENOVO-THINKBOOK-I3-1115G4-256GBSSD/dp/B08YRRNSNF/ref=sr_1_340?dchild=1&qid=1629175624&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-340
Lenovo TP P15 I7-10875H 2X16GB 15.6IP  ,"2.956,46",,https://m.media-amazon.com/images/I/51AirbbpiuL._AC_UL320_.jpg,/Lenovo-P15-I7-10875H-2X16GB-15-6IP/dp/B08YP7Y4Q8/ref=sr_1_341?dchild=1&qid=1629175624&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-341
"PORTATIL LENOVO V15-ITL G2 I3-1115G4 8GB 512GBSSD 15,6' FHD W10H  ","681,12",,https://m.media-amazon.com/images/I/51ZJ7tqXc3S._AC_UL320_.jpg,/PORTATIL-LENOVO-V15-ITL-I3-1115G4-512GBSSD/dp/B08YKG3Q9Q/ref=sr_1_342?dchild=1&qid=1629175624&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-342
"IdeaPad Flex 5 14ALC05 Convertible Notebook, Display 14 Zoll FullHD Touch, Prozessor AMD Ryzen 5 5500U, 512GB SSD, 8GB RAM, Lenovo Digital Pen, Windows 10, Graphite Grey  ","1.061,95",,https://m.media-amazon.com/images/I/718uGQBPfKL._AC_UL320_.jpg,/Convertible-Notebook-Prozessor-Lenovo-Graphite/dp/B08YDGT8X5/ref=sr_1_343?dchild=1&qid=1629175624&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-343
"Lenovo Thinkpad X1 Yoga G4, 35,8cm, Core i5, 8GB, 256GB SSD (Neuware)  ","1.233,90",,https://m.media-amazon.com/images/I/51M1YohWTaS._AC_UL320_.jpg,/Lenovo-Thinkpad-Yoga-256GB-Neuware/dp/B08XY568VG/ref=sr_1_344?dchild=1&qid=1629175624&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-344
"Lenovo V15-ADA Iron Grey - 15,6"" HD, Athlon Gold 3150U, 4GB RAM, 256GB SSD, Win10 Home  ","441,35",,https://m.media-amazon.com/images/I/71PbpgP2-ZL._AC_UL320_.jpg,/Lenovo-V15-ADA-Iron-Grey-Athlon/dp/B08XN1CJXW/ref=sr_1_345?dchild=1&qid=1629175624&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-345
"LENOVO Ideacentre A340-24ICK FHD Touchscreen i3-9100T 3,1 GHz 8 GB RAM 256 GB SSD Win 10 Home Schwarz  ","851,01",,https://m.media-amazon.com/images/I/51GSHpRQwDS._AC_UL320_.jpg,/Ideacentre-A340-24ICK-Touchscreen-i3-9100T-Schwarz/dp/B08XMVLV6J/ref=sr_1_346?dchild=1&qid=1629175624&refinements=p_89%3ALenovo%2Cp_n_feature_fourteen_browse-bin%3A8321930031%7C8321931031%2Cp_n_condition-type%3A776949031&rnid=776942031&s=computers&sr=1-346
